bin,n_a,mean_mm_a,std_mm_a,median_q_a,sqrt_n_bound_a,n_b,mean_mm_b,std_mm_b,median_q_b,sqrt_n_bound_b,delta_mean_mm,delta_median_q
61.0,143,6545.012237762237,15.05042371868916,12.0,1.2585796581975017,129,6545.327519379845,14.078907041597706,12.0,1.2395786464848908,-0.31528161760797957,0.0
62.0,137,6496.894160583942,13.529981774820266,12.0,1.1559443538085905,141,6498.531914893617,14.062261142855062,12.0,1.1842560235994453,-1.6377543096750742,0.0
63.0,138,6453.518115942029,12.823430229379932,13.0,1.0916028729488825,144,6454.121527777777,13.185868220428397,13.0,1.0988223517023663,-0.6034118357483749,0.0
64.0,138,6413.173913043478,12.197605391102867,13.0,1.0383291248794435,133,6412.913533834587,11.266656235123682,13.0,0.9769429944676832,0.2603792088912087,0.0
65.0,140,6373.382142857143,11.35973431557482,13.0,0.9600727789393592,146,6372.847602739726,11.863933074938382,13.0,0.9818660874803403,0.5345401174163271,0.0
66.0,142,6335.43485915493,10.932444052394931,14.0,0.9174303249391339,132,6335.636363636364,10.336668758699094,14.0,0.8996915339524156,-0.20150448143431277,0.0
67.0,139,6299.365107913669,9.89969011130471,14.0,0.8396807559670936,137,6300.255474452555,9.875021740169815,14.0,0.8436800443833576,-0.8903665388861555,0.0
68.0,137,6266.945255474453,9.053391230093592,14.0,0.7734834125736226,147,6267.641156462585,9.557104329972603,14.0,0.7882566796547172,-0.6959009881320526,0.0
69.0,135,6238.011111111111,8.172799504532898,14.0,0.7034025860655143,132,6237.511363636364,7.688090797527962,14.0,0.6691624124041196,0.49974747474698233,0.0
70.0,143,6209.924825174825,8.206459741161535,15.0,0.6862586388991191,149,6209.270134228188,8.47928301935962,15.0,0.694649931257447,0.654690946636947,0.0
71.0,142,6183.947183098591,7.317691509626963,15.0,0.6140870300644904,128,6183.783203125,6.779816843459446,15.0,0.5992568081516184,0.16397997359126748,0.0
72.0,139,6160.1205035971225,6.512345614041545,15.0,0.5523699456079952,150,6160.535,7.20900990604844,15.0,0.5886131940162659,-0.41449640287737566,0.0
73.0,140,6138.207142857143,6.011151422006867,16.0,0.5080350200126476,132,6138.660984848485,5.66023801995247,16.0,0.4926604833323232,-0.453841991342415,0.0
74.0,134,6118.444029850746,5.59702876592762,16.0,0.4835096427955476,138,6118.489130434783,5.64085313191678,16.0,0.48018130675951,-0.04510058403684525,0.0
75.0,143,6100.129370629371,5.263384443329782,17.0,0.44014631863301495,144,6100.001736111111,5.140210374985511,17.0,0.4283508645821259,0.12763451825958327,0.0
76.0,144,6082.934027777777,4.947803259036453,17.0,0.4123169382530378,134,6083.08395522388,4.596903995500246,17.0,0.3971120217141461,-0.1499274461029927,0.0
77.0,134,6067.313432835821,4.147728630068301,18.0,0.3583091801395835,147,6067.338435374149,4.744752212979653,18.0,0.39134056677169643,-0.025002538328408264,0.0
78.0,143,6053.300699300699,3.7055534361413067,18.0,0.3098739453627488,136,6053.279411764706,3.571370058655453,18.0,0.30624245603986444,0.02128753599299671,0.0
79.0,136,6042.457720588235,3.057558204385157,19.0,0.2621834530214621,137,6042.492700729927,2.927578929375017,19.0,0.2501199476881782,-0.03498014169144881,0.0
